Name,Alias,IATA,ICAO,call_sign,Country,Active,child_price_rate,
Mountain Air Company,\N,N4,MTC,MOUNTAIN LEONE,Sierra Leone,N,0.3,
Mountain Air Express,\N,,PKP,PIKES PEAK,United States,N,0.3,
Mountain Air Service,\N,,BRR,MOUNTAIN AIR,United States,N,0.3,
Mountain Bird,\N,,MBI,MOUNTAIN BIRD,United States,N,0.3,
Mountain High Aviation,\N,,MHA,MOUNTAIN HIGH,United States,N,0.3,
Mountain Pacific Air,\N,,MPC,MOUNTAIN PACIFIC,Canada,N,0.3,
Mountain Valley Air Service,\N,,MTV,MOUNTAIN VALLEY,United States,N,0.3,
Mowhawk Airlines,\N,,MOW,MOHAWK AIR,United States,N,0.3,
Mudan Airlines,\N,,MDN,,Somali Republic,N,0.3,
Mudanjiang General Aviation,\N,,CMJ,MUDANJIANG,China,N,0.3,
Multi Taxi,\N,,MTX,MULTITAXI,Mexico,N,0.3,
Multi-Aero,\N,,WBR,WEBER,United States,N,0.3,
Multiflight,\N,,MFT,YORKAIR,,N,0.3,
Murmansk Aircompany,\N,,MNZ,MURMAN AIR,Russia,N,0.3,
Murray Air,\N,,MUA,MURRAY AIR,United States,N,0.3,
Musrata Air Transport,\N,,MMR,MUSRATA AIR,Libya,N,0.3,
Mustique Airways,\N,,MAW,MUSTIQUE,Barbados,N,0.3,
My Way Airlines,\N,,MYW,FRANKY,Italy,N,0.3,
MyTravel Airways,\N,VZ,MYT,KESTREL,United Kingdom,Y,0.3,
Myanma Airways,\N,UB,UBA,UNIONAIR,Myanmar,Y,0.3,
Myanmar Airways International,\N,8M,MMM,assignment postponed,Myanmar,Y,0.3,
Myflug,\N,,MYA,MYFLUG,Iceland,Y,0.3,
Mytravel Airways,\N,,VKG,VIKING,Denmark,N,0.3,
NEL Cargo,\N,,NLG,NELCARGO,Ivory Coast,N,0.3,
NHT Lineas Aereas,\N,,NHG,HELGA,Brazil,N,0.3,
NZ Warbirds Association,\N,,WAR,WARBIRDS,New Zealand,N,0.3,
Nacoia Lda,\N,,ANL,AIR NACOIA,Angola,N,0.3,
Nada Air Service,\N,,NHZ,NADA AIR,Chad,N,0.3,
Compangnie Nationale Naganagani,\N,,BFN,,Burkina Faso,N,0.3,
Nahanni Air Services Ltd,\N,,NAH,NAHANNI,Canada,N,0.3,
Nakheel Aviation,\N,,NKL,NAKHEEL,United Arab Emirates,N,0.3,
Namibia Commerical Aviation,\N,,MRE,MED RESCUE,Namibia,N,0.3,
Namibian Defence Force,\N,,NDF,NAMIBIAN AIR FORCE,Namibia,N,0.3,
Nanjing Airlines,\N,,CNJ,NINGHANG,China,N,0.3,
Nantucket Airlines,\N,DV,ACK,ACK AIR,United States,N,0.3,
Nanyah Aviation,\N,,NYA,NANYAH,Israel,N,0.3,
Napier Air Service Inc,\N,,NAP,NAPIER,United States,N,0.3,
Nas Air,\N,,NCM,AIR BANE,Angola,N,0.3,
Nas Air,\N,P9,,,Mali,N,0.3,
Nasair,\N,UE,NAS,NASAIRWAYS,Eritrea,Y,0.3,
Nashville Jet Charters,\N,,NJC,NASHVILLE JET,United States,N,0.3,
Natalco Air Lines,\N,,NCO,NATALCO,S,N,0.3,
Natioanl Air Traffic Controllers Association,\N,,NTK,NATCA,United States,N,0.3,
National Air Charter,\N,,NSR,NASAIR,Indonesia,N,0.3,
National Air Traffic Services,\N,,RFI,SHERLOCK,United Kingdom,N,0.3,
National Airlines,\N,,NAN,NATION AIR,United States,N,0.3,
National Airlines,\N,N4,NCN,,Chile,N,0.3,
National Airlines,\N,N7,ROK,RED ROCK,United States,N,0.3,
National Airlines,\N,NA,NAL,NATIONAL,United States,N,0.3,
National Airlines,\N,,KUS,KUSWAG,South Africa,N,0.3,
National Airways Cameroon,\N,9O,,,Cameroon,N,0.3,
National Airways Corporation,\N,,LFI,AEROMED,South Africa,N,0.3,
National Aviation Company,\N,,GTY,,Egypt,N,0.3,
National Aviation Consultants,\N,,TNC,NATCOM,Canada,N,0.3,
National Express,\N,,NXT,NATIONAL FREIGHT,United States,N,0.3,
National Grid,\N,,GRD,GRID,United Kingdom,N,0.3,
National Jet Express,\N,,JTE,JETEX,Australia,N,0.3,
National Jet Service,\N,,AND,AIR INDIANA,United States,N,0.3,
National Jet Systems,\N,NC,NJS,NATIONAL JET,Australia,Y,0.3,
National Oceanic and Atmospheric Administration,\N,,NAA,NOAA,United States,N,0.3,
National Overseas Airlines Company,\N,,NOL,NAT AIRLINE,Egypt,N,0.3,
Nationale Luchtvaartschool,\N,,NLS,PANDER,Netherlands,N,0.3,
Nations Air Express Inc,\N,,NAE,NATIONS EXPRESS,United States,N,0.3,
Nationwide Airlines,\N,CE,NTW,NATIONWIDE,South Africa,Y,0.3,
Nationwide Airlines (Zambia),\N,,NWZ,ZAMNAT,Zambia,N,0.3,
Natural Environment Research Council,\N,,EVM,SCIENCE,United Kingdom,N,0.3,
Natureair,\N,,NRR,NATUREAIR,Costa Rica,N,0.3,
Naturelink Charter,\N,,NRK,NATURELINK,South Africa,N,0.3,
Nauru Air Corporation,\N,ON,RON,AIR NAURU,Nauru,Y,0.3,
NAV CANADA,\N,,NVC,NAV CAN,Canada,N,0.3,
Nav Flight Planning,\N,,NAV,NAV DISPATCH,Czech Republic,N,0.3,
Navegacao Aerea De Portugal,\N,,NVP,,Portugal,N,0.3,
Navegacion Servicios Aereos Canarios SA,\N,,NAY,NAYSA,Spain,N,0.3,
Navid,\N,,IRI,NAVID,Iran,N,0.3,
Naviera Mexicana,\N,,NVM,NAVIERA,Mexico,N,0.3,
Navigator Airlines,\N,,NVL,NAVLINES,Armenia,N,0.3,
Navinc Airlines Services,\N,,XNV,,United States,N,0.3,
Navitaire,\N,1N,,,United States,N,0.3,
Navtech System Support,\N,,XNS,,Canada,N,0.3,
Nayzak Air Transport,\N,,NZA,,Libya,N,0.3,
State of Nebraska,\N,,NEB,NEBRASKA,United States,N,0.3,
Necon Air,\N,,NEC,NECON AIR,Nepal,N,0.3,
Nederlandse Kustwacht,\N,,NCG,NETHERLANDS COASTGUARD,Netherlands,N,0.3,
Nefteyugansk Aviation Division,\N,,NFT,NEFTEAVIA,Russia,N,0.3,
Neiltown Air,\N,,NLA,NEILTOWN AIR,Canada,N,0.3,
Nelair Charters,\N,,NLC,NELAIR,South Africa,N,0.3,
Nelson Aviation College,\N,,CGE,COLLEGE,New Zealand,N,0.3,
Nepal Airlines,\N,RA,RNA,ROYAL NEPAL,Nepal,Y,0.3,
Neos,\N,NO,NOS,MOONFLOWER,Italy,N,0.3,
Neosiam Airways,\N,,TOX,SKY KINGDOM,Thailand,N,0.3,
Neric,\N,,NSL,NERICAIR,United Kingdom,N,0.3,
NetJets,\N,1I,EJA,EXECJET,United States,Y,0.3,
Network Aviation Services,\N,,NET,NETWORK,Nigeria,N,0.3,
New England Air Express,\N,,NEZ,ENGAIR,United States,N,0.3,
New England Airlines,\N,EJ,NEA,NEW ENGLAND,United States,Y,0.3,
New Heights 291,\N,,NHT,NEWHEIGHTS,South Africa,N,0.3,
New World Jet Corporation,\N,,NWD,NEW WORLD,United States,N,0.3,
New York Helicopter,\N,,NYH,NEW YORK,United States,N,0.3,
New York State Police,\N,,GRY,GRAY RIDER,United States,N,0.3,
New Zealand Air Defence Force,\N,,KRC,KIWI RESCUE,New Zealand,N,0.3,
Newair,\N,,HVA,HAVEN-AIR,United States,N,0.3,
Newfoundland Labrador Air Transport,\N,,NLT,NALAIR,Canada,N,0.3,
NextJet,\N,2N,NTJ,NEXTJET,Sweden,Y,0.3,
Nextflight Aviation,\N,,NXF,NEXTFLIGHT,United States,N,0.3,
Nexus Aviation,\N,,NXS,NEXUS AVIATION,Nigeria,N,0.3,
Nicaraguense De Aviacion,\N,,NIS,NICA,Nicaragua,N,0.3,
Nicon Airways,\N,,NCN,NICON AIRWAYS,Nigeria,N,0.3,
Nigeria Airways,\N,,NGA,NIGERIA,Nigeria,N,0.3,
Nigerian Air Force,\N,,NGR,NIGERIAN AIRFORCE,Nigeria,N,0.3,
Nigerian Global,\N,,NGX,AIR GLOBAL,Nigeria,N,0.3,
Night Express,\N,,EXT,EXECUTIVE,Germany,N,0.3,
Niki,\N,HG,NLY,FLYNIKI,Austria,Y,0.3,
Nikolaev-Air,\N,,NKV,AIR NIKOLAEV,Ukraine,N,0.3,
Nile Safaris Aviation,\N,,NSA,NILE SAFARIS,Sudan,N,0.3,
Nile Valley Aviation Company,\N,,NVA,,Egypt,N,0.3,
Nile Wings Aviation Services,\N,,NLW,NILE WINGS,Sudan,N,0.3,
Nimbus Aviation,\N,,NBS,NIMBUS,United Kingdom,N,0.3,
Nippon Cargo Airlines,\N,KZ,NCA,NIPPON CARGO,Japan,N,0.3,
Nizhnevartovskavia,\N,,NVK,VARTOSKAVIA,Russia,N,0.3,
Search and Rescue 202,\N,,SRG,,United Kingdom,N,0.3,
Search and Rescue 22,\N,,SRD,,United Kingdom,N,0.3,
No. 32 (The Royal) Squadron RAF,\N,,NOH,NORTHOLT,United Kingdom,N,0.3,
84 Squadron Royal Air Force @ RAF Akrotiri,\N,,AKG,GRIFTER,United Kingdom,N,0.3,
Nobil Air,\N,,NBL,NOBIL AIR,Moldova,N,0.3,
Nok Air,\N,DD,NOK,NOK AIR,Thailand,Y,0.3,
Nolinor Aviation,\N,,NRL,NOLINOR,Canada,N,0.3,
Nomad Aviation,\N,,NMD,NOMAD AIR,Namibia,N,0.3,
Norcopter,\N,,NOC,,Norway,N,0.3,
Nord-Flyg,\N,,NEF,NORDEX,Sweden,N,0.3,
Nordeste Linhas Aereas Regionais,\N,JH,NES,NORDESTE,Brazil,N,0.3,
Nordic Regional,\N,6N,NRD,NORTH RIDER,Sweden,N,0.3,
Nordic Solutions,\N,,NVD,NORDVIND,Lithuania,N,0.3,
Nordstree (Australia),\N,,NDS,,Australia,N,0.3,
Norestair,\N,,NRT,NORESTAIR,Spain,N,0.3,
Norfolk County Flight College,\N,,NCF,COUNTY,United Kingdom,Y,0.3,
Norontair,\N,,NOA,NORONTAIR,Canada,N,0.3,
Norrlandsflyg,\N,,HMF,LIFEGUARD SWEDEN,Sweden,N,0.3,
Norse Air Charter,\N,,NRX,NORSE AIR,South Africa,N,0.3,
Norsk Flyrjeneste,\N,,NIR,NORSEMAN,Norway,N,0.3,
Norsk Helikopter,\N,,NOR,NORSKE,Norway,N,0.3,
Norsk Luftambulanse,\N,,DOC,HELIDOC,Norway,N,0.3,
Nortavia,\N,,RTV,TIC-TAC,Portugal,N,0.3,
North Adria Aviation,\N,,NAI,NORTH-ADRIA,Croatia,N,0.3,
North American Airlines,\N,,NTM,NORTHAM,Canada,Y,0.3,
North American Charters,\N,,HMR,HAMMER,Canada,Y,0.3,
North American Jet Charter Group,\N,,NAJ,JET GROUP,United States,N,0.3,
North Atlantic Air Inc,\N,,NAT,MASS AIR,United States,N,0.3,
North Atlantic Cargo,\N,,NFC,NORTH ATLANTIC,Norway,N,0.3,
North British Airlines,\N,,NBN,TEESAIR,United Kingdom,N,0.3,
North Caribou Flying Service Ltd,\N,,NCB,NORTH CARIBOU,Canada,N,0.3,
North Coast Air Services Ltd,\N,,NCC,NORTH COAST,Canada,N,0.3,
North Coast Aviation,\N,N9,,,Papua New Guinea,N,0.3,
North Flying,\N,M3,NFA,NORTH FLYING,Denmark,N,0.3,
North Sea Airways,\N,,NRC,NORTH SEA,Netherlands,N,0.3,
North Star Air Cargo,\N,,SBX,SKY BOX,United States,N,0.3,
North Vancouver Airlines,\N,,NRV,NORVAN,Canada,N,0.3,
North West Airlines,\N,,NWW,HALANT,Australia,N,0.3,
North West Geomatics,\N,,PTO,PHOTO,Canada,N,0.3,
North-East Airlines,\N,,NEN,NORTHEAST SWAN,Nigeria,N,0.3,
North-West Air Transport Company - Vyborg,\N,,VBG,VYBORG AIR,Russia,N,0.3,
North-Wright Airways,\N,HW,NWL,NORTHWRIGHT,Canada,N,0.3,
Northafrican Air Transport,\N,,NLL,NORTHAFRICAN AIR,Libya,N,0.3,
Northaire Feight Lines,\N,,NFL,GREAT LAKES,United States,N,0.3,
Northamptonshire School of Flying,\N,,NSF,NORTON,United Kingdom,N,0.3,
Northcoast Executive Airlines,\N,,NCE,TOP HAT,United States,N,0.3,
Northeast Airlines,\N,,NEE,NORTHEAST,United States,N,0.3,
Northeast Aviation,\N,,NPX,NORTHEAST EXPRESS,United States,N,0.3,
Northern Air Cargo,\N,NC,NAC,YUKON,United States,N,0.3,
Northern Airlines Sanya,\N,,BYC,BEIYA,China,N,0.3,
Northern Airways,\N,,NDA,NORTHERN DAKOTA,United States,N,0.3,
Northern Aviation Service,\N,,CMU,LANNA AIR,Thailand,N,0.3,
Northern Dene Airways,\N,U7,,,Canada,Y,0.3,
Northern Executive Aviation,\N,,NEX,NEATAX,United Kingdom,N,0.3,
Northern Illinois Commuter,\N,,NIC,ILLINOIS COMMUTER,United States,N,0.3,
Northern Jet Management,\N,,NTX,NORTAX,United States,N,0.3,
Northern Thunderbird Air,\N,,NTA,THUNDERBIRD,Canada,N,0.3,
Northland Aviation,\N,,KOE,KOKEE,United States,N,0.3,
Northstar Aviation,\N,,NSS,NORTHSTAR,United States,N,0.3,
Northumbria Helicopters,\N,,NHL,NORTHUMBRIA,United Kingdom,N,0.3,
Northway Aviation Ltd,\N,,NAL,NORTHWAY,Canada,N,0.3,
Northwest Aero Associates,\N,,NWE,,United States,N,0.3,
Northwest Airlines,\N,NW,NWA,NORTHWEST,United States,Y,0.3,
Northwest Regional Airlines,\N,FY,NWR,,Australia,N,0.3,
Northwest Territorial Airways,\N,,NWT,TERRITORIAL,Canada,N,0.3,
Northwestern Air,\N,J3,PLR,POLARIS,Canada,Y,0.3,
Northwinds Northern,\N,,NWN,NORTHWINDS,Canada,N,0.3,
Nortland Air Manitoba,\N,,NAM,MANITOBA,Canada,N,0.3,
Norwegian Air Shuttle,\N,DY,NAX,NOR SHUTTLE,Norway,Y,0.3,
Norwegian Aviation College,\N,,TFN,SPRIT,Norway,Y,0.3,
Notams International,\N,,XNT,,United States,N,0.3,
Nouvel Air Tunisie,\N,BJ,LBT,NOUVELAIR,Tunisia,Y,0.3,
Nova Airline,\N,M4,NOV,NOVANILE,Sudan,N,0.3,
Nova Scotia Department of Lands and Forests,\N,,PTR,PATROL,Canada,N,0.3,
Novair,\N,1I,NVR,NAVIGATOR,Sweden,Y,0.3,
Novogorod Air Enterprise,\N,,NVG,SADKO AVIA,Russia,N,0.3,
Novosibirsk Aircraft Repairing Plant,\N,,NSP,NARPAIR,Russia,N,0.3,
Novosibirsk Aviaenterprise,\N,,NBE,NAKAIR,Russia,N,0.3,
Novosibirsk Aviation Production Association,\N,,NPO,NOVSIB,Russia,N,0.3,
Noy Aviation,\N,,NOY,NOY AVIATION,Israel,N,0.3,
Nuevo Continente,\N,N6,ACQ,AERO CONTINENTE,Peru,N,0.3,
Nuevo Horizonte Internacional,\N,,NHR,NUEVO HORIZONTE,Mexico,N,0.3,
Nunasi-Central Airlines,\N,,NUN,NUNASI,Canada,N,0.3,
Nurman Avia Indopura,\N,,NIN,NURVINDO,Indonesia,N,0.3,
Nyasa Express,\N,,NYS,NYASA,Malawi,N,0.3,
Nas Air,\N,XY,KNE,NAS EXPRESS,Saudi Arabia,Y,0.3,
O Air,\N,,OCN,O-BIRD,France,N,0.3,
O'Connor Airlines,\N,UQ,OCM,OCONNOR,Australia,N,0.3,
OAG,\N,CR,,,United Kingdom,N,0.3,
OSACOM,\N,,JPA,J-PAT,United States,N,0.3,
Oasis Hong Kong Airlines,\N,O8,OHK,OASIS,Hong Kong,Y,0.3,
Ocean Air,\N,,BCN,BLUE OCEAN,Mauritania,Y,0.3,
Ocean Airlines,\N,VC,VCX,OCEANCARGO,Italy,N,0.3,
Ocean Sky (UK),\N,,OCS,OCEANSKY,United Kingdom,N,0.3,
Ocean Wings Commuter Service,\N,,TUK,TUCKERNUCK,United States,N,0.3,
Oceanair,\N,O6,ONE,OCEANAIR,Brazil,Y,0.3,
Oceanic Airlines,\N,O2,,,Guinea,Y,0.3,
Odessa Airlines,\N,,ODS,ODESSA AIR,Ukraine,N,0.3,
Odyssey International,\N,,ODY,ODYSSEY,Canada,N,0.3,
Office Federal De'Aviation Civile,\N,,FOC,FOCA,Switzerland,N,0.3,
Ogooue Air Cargo,\N,,GBO,,Gabon,N,0.3,
Okada Airlines,\N,,OKJ,OKADA AIR,Nigeria,N,0.3,
Okapi Airways,\N,,OKP,OKAPI,Democratic Republic of Congo,N,0.3,
Okay Airways,\N,,OKA,OKAYJET,China,N,0.3,
Oklahoma Department of Public Safety,\N,,OKL,OKLAHOMA,United States,N,0.3,
Olimex Aerotaxi,\N,,OLX,OLIMEX,Czech Republic,N,0.3,
Olimp Air,\N,,KVK,PONTA,Kazakhstan,N,0.3,
Olympic Airlines,\N,OA,OAL,OLYMPIC,Greece,Y,0.3,
Olympic Aviation,\N,,OLY,OLAVIA,Greece,N,0.3,
Oman Air,\N,WY,OMA,OMAN AIR,Oman,Y,0.3,
Oman Royal Flight,\N,,ORF,OMAN,Oman,N,0.3,
Omni - Aviacao e Tecnologia,\N,,OAV,OMNI,Portugal,N,0.3,
Omni Air International,\N,OY,OAE,OMNI-EXPRESS,United States,Y,0.3,
Omniflys,\N,,OMF,OMNIFLYS,Mexico,N,0.3,
Omskavia Airline,\N,N3,OMS,OMSK,Russia,N,0.3,
On Air Limited,\N,,ORL,ON AIR,Canada,N,0.3,
One Two Go Airlines,\N,,OTG,THAI EXPRESS,Thailand,Y,0.3,
Onetime Airlines Zambia,\N,,OTM,ZEDTIME,Zambia,N,0.3,
Ontario Ministry of Health,\N,,MED,MEDICAL,Canada,N,0.3,
Onur Air,\N,8Q,OHY,ONUR AIR,Turkey,Y,0.3,
Opal Air,\N,,OPA,,Australia,N,0.3,
Open Sky Aviation,\N,,OSA,,Lebanon,N,0.3,
OpenSkies,\N,,BOS,MISTRAL,United Kingdom,N,0.3,
Operadora Turistica Aurora,\N,,ORR,TURISTICA AURORA,Mexico,N,0.3,
Operadora de Lineas Ejecutivas,\N,,OLE,OPERADORA,Mexico,N,0.3,
Operadora de Transportes Aereos,\N,,OTP,OPERADORA AEREO,Mexico,N,0.3,
Operadora de Veulos Ejectutivos,\N,,OPV,OPERADORA DE VUELOS,Mexico,N,0.3,
Operation Enduring Freedom,\N,,LLO,APOLLO,Canada,N,0.3,
Operational Aviation Services,\N,,OAX,,Australia,N,0.3,
Orange Air Services,\N,,ORD,ORANGE SERVICES,Sierra Leone,N,0.3,
Orange Air Sierra Leone,\N,,ORJ,ORANGE SIERRA,Sierra Leone,N,0.3,
Orange Aviation,\N,,ORE,ORANGE AVIATION,Israel,N,0.3,
Orbit Express Airlines,\N,,ORX,OREX,Turkey,N,0.3,
Orca Air,\N,,ORK,ORCA TAXI,Egypt,N,0.3,
Orebro Aviation,\N,,BUE,BLUELIGHT,Sweden,N,0.3,
Orel State Air Enterprise,\N,,ORM,ORPRISE,Russia,N,0.3,
Orenburg Airlines,\N,R2,ORB,ORENBURG,Russia,Y,0.3,
Organizacion De Transportes Aereos,\N,,OTA,ORGANIZACION,Mexico,N,0.3,
Organizacoes Mambra,\N,,OML,MAMBRA,Angola,N,0.3,
Orient Air,\N,,OVV,ORIENTSYR,Syrian Arab Republic,N,0.3,
Orient Airlines,\N,,OTR,ORIENTROC,Sudan,N,0.3,
Orient Airways,\N,,ORN,ORIENT LINER,Pakistan,N,0.3,
Orient Thai Airlines,\N,OX,OEA,ORIENT THAI,Thailand,Y,0.3,
Oriental Air Bridge,\N,,NGK,ORIENTAL BRIDGE,Japan,N,0.3,
Oriental Airlines,\N,,OAC,ORIENTAL AIR,Nigeria,N,0.3,
Origin Pacific Airways,\N,QO,OGN,ORIGIN,New Zealand,Y,0.3,
Orion Air Charter,\N,,OED,ORION CHARTER,South Africa,N,0.3,
Orion-x,\N,,OIX,ORIONIX,Russia,N,0.3,
Orlan-2000,\N,,KOV,ORLAN,Kazakhstan,N,0.3,
Ornage Aircraft Leasing,\N,,RNG,ORANGE,Netherlands,N,0.3,
Orscom Tourist Installations Company,\N,,OAD,ORSCOM,Egypt,N,0.3,
Osh Avia,\N,,OSH,OSH AVIA,Kyrgyzstan,N,0.3,
Ostend Air College,\N,,OCO,AIR COLLEGE,Belgium,N,0.3,
Ostfriesische Lufttransport,\N,OL,OLT,OLTRA,Germany,Y,0.3,
Oulun Tilauslento,\N,,FNL,FINN FLIGHT,Finland,N,0.3,
Our Airline,\N,ON,RON,OUR AIRLINE,Nauru,N,0.3,
Out Of The Blue Air Safaris,\N,,OOT,OOTBAS,South Africa,N,0.3,
Overland Airways,\N,OJ,OLA,OVERLAND,Nigeria,Y,0.3,
Oxaero,\N,,OXE,OXOE,United Kingdom,N,0.3,
Oxford Air Services,\N,,WDK,WOODSTOCK,United Kingdom,N,0.3,
Oxley Aviation,\N,,OAA,,Australia,N,0.3,
Ozark Air Lines,\N,OZ,OZR,OZARK,United States,N,0.3,
Ozjet Airlines,\N,O7,OZJ,AUSJET,Australia,Y,0.3,
P & P Floss Pick Manufacturers,\N,,KTL,KNOTTSBERRY,South Africa,N,0.3,
PAC Air,\N,,PCR,PACAIR,United States,N,0.3,
PAN Air,\N,PV,PNR,SKYJET,Spain,Y,0.3,
PB Air,\N,9Q,PBA,PEEBEE AIR,Thailand,Y,0.3,
PDQ Air Charter,\N,,PDQ,DISPATCH,United States,N,0.3,
PHH Aviation System,\N,,XAS,,United States,N,0.3,
PLM Dollar Group,\N,,PDG,OSPREY,United Kingdom,N,0.3,
PLUNA,\N,PU,PUA,PLUNA,Uruguay,Y,0.3,
PMTair,\N,U4,PMT,MULTITRADE,Cambodia,Y,0.3,
PRT Aviation,\N,,PRP,PRONTO,Spain,N,0.3,
PSA Airlines,\N,,JIA,BLUE STREAK,United States,N,0.3,
PTL Luftfahrtunternehemen,\N,,KST,KING STAR,Germany,N,0.3,
Paccair,\N,,WIS,WISCAIR,United States,N,0.3,
Pace Airlines,\N,Y5,PCE,PACE,United States,N,0.3,
Pacific Air Boats,\N,,PAB,AIR BOATS,Canada,N,0.3,
Pacific Air Charter,\N,,PRC,PACIFIC CHARTER,United States,N,0.3,
Pacific Air Express,\N,,PCF,PACIFIC EXPRESS,United States,N,0.3,
Pacific Air Transport,\N,,PXP,PAK EXPRESS,United States,N,0.3,
Jetstar Pacific,Pacific Airlines,BL,PIC,PACIFIC AIRLINES,Vietnam,Y,0.3,
Pacific Alaska Airlines,\N,,PAK,PACIFIC ALASKA,United States,N,0.3,
Pacific Aviation (Australia),\N,,PCV,PACAV,Australia,N,0.3,
Pacific Aviation (United States),\N,,PCX,,United States,N,0.3,
Pacific Blue,\N,DJ,PBN,BLUEBIRD,New Zealand,N,0.3,
Pacific Coast Airlines,\N,,PQA,SAGE BRUSH,United States,N,0.3,
Pacific Coastal Airline,\N,8P,PCO,PASCO,Canada,Y,0.3,
Pacific East Asia Cargo Airlines,\N,Q8,PEC,PAC-EAST CARGO,Philippines,Y,0.3,
Pacific Flight Services,\N,,PFA,PACIFIC SING,Singapore,N,0.3,
Pacific International Airlines,\N,,PIN,ROAD RUNNERS,United States,N,0.3,
Pacific Island Aviation,\N,,PSA,PACIFIC ISLE,United States,Y,0.3,
Pacific Jet,\N,,PCJ,PACIFIC JET,United States,N,0.3,
Pacific Pearl Airways,\N,,PPM,PACIFIC PEARL,Philippines,N,0.3,
Pacific Rim Airways,\N,,PAR,PACRIM,Australia,N,0.3,
Pacific Southwest Airlines,\N,PS,PSX,SMILEY,United States,N,0.3,
Pacific Wings,\N,LW,NMI,TSUNAMI,United States,Y,0.3,
Pacificair,\N,GX,,,Philippines,N,0.3,
Pacificair Airlines,\N,,PFR,PACIFIC WEST,United States,N,0.3,
Package Express,\N,,RCY,RACE CITY,United States,N,0.3,
Paisajes Espanoles,\N,,PAE,PAISAJES,Spain,N,0.3,
Pak West Airlines,\N,,PKW,PLATINUM WEST,United States,N,0.3,
Pakistan International Airlines,PIA Pakistan International,PK,PIA,PAKISTAN,Pakistan,Y,0.3,
Pakker Avio,\N,,PKR,PAKKER AVIO,Estonia,N,0.3,
Pal Aerolineas,\N,,LPA,LINEASPAL,Mexico,N,0.3,
Palau Asia Pacific Airlines,\N,,PPC,PALAU ASIAPAC,Palau,N,0.3,
Palau Trans Pacific Airline,\N,GP,PTP,TRANS PACIFIC,Palau,N,0.3,
Palestinian Airlines,\N,PF,PNW,PALESTINIAN,Egypt,N,0.3,
Palmer Aviation,\N,,JSP,PALMER,United Kingdom,N,0.3,
Pamir Airways,\N,NR,PIR,PAMIR,Afghanistan,N,0.3,
Pan African Air Services,\N,,PFN,PANAFRICAN,Sierra Leone,N,0.3,
Pan African Airways,\N,,ODM,,Kenya,N,0.3,
Pan Air,\N,,PAX,PANNEX,United States,N,0.3,
Pan Am Weather Systems,\N,,XPA,,United States,N,0.3,
Pan Am World Airways,\N,,PWD,,Dominican Republic,N,0.3,
Pan American Airways,\N,PA,PAA,,United States,N,0.3,
Pan American World Airways,\N,PA,PAA,CLIPPER,United States,N,0.3,
Pan Europeenne Air Service,\N,,PEA,,France,N,0.3,
Pan Havacilik Ve Ticaret,\N,,PHT,PANANK,Turkey,N,0.3,
Pan Malaysian Air Transport,\N,,PMA,PAN MALAYSIA,Malaysia,N,0.3,
Pan-Air,\N,,PNC,PANAIRSA,Mexico,N,0.3,
Panafrican Airways,\N,PQ,PNF,PANWAYS,Ivory Coast,N,0.3,
Panagra Airways,\N,,PGI,PANAGRA,United States,N,0.3,
Panamedia,\N,,PEI,PANAMEDIA,Spain,N,0.3,
Panavia,\N,,PVI,,Panama,N,0.3,
Panh,\N,,PNH,KUBAN LIK,Russia,N,0.3,
Pannon Air Service,\N,,PHU,PANNON,Hungary,N,0.3,
Panorama,\N,,PNM,PANORAMA,Spain,N,0.3,
Panorama Air Tour,\N,,PAH,LANI,United States,N,0.3,
Panorama Flight Service,\N,,AFD,AIRFED,United States,N,0.3,
Pantanal Linhas Aéreas,\N,P8,PTN,PANTANAL,Brazil,N,0.3,
Papair Terminal,\N,,HMP,PAPAIR TERMINAL,Haiti,N,0.3,
Paradise Airways,\N,,PAI,SEA RAY,United States,N,0.3,
Paradise Island Airways,\N,,PDI,PARADISE ISLAND,United States,N,0.3,
Paragon Air Express,\N,,PGX,PARAGON EXPRESS,United States,N,0.3,
Paragon Global Flight Support,\N,,PGF,,United Kingdom,N,0.3,
Paramount Airlines,\N,,PRR,PARAMOUNT,Sierra Leone,N,0.3,
Paramount Airways,\N,I7,PMW,PARAWAY,India,Y,0.3,
Parcel Express,\N,,APE,AIR PARCEL,United States,N,0.3,
Pariz Air,\N,,IRE,PARIZAIR,Iran,N,0.3,
Pars Aviation Service,\N,,PRA,PARSAVIA,Iran,N,0.3,
Parsa,\N,,PST,TURISMO REGIONAL,Panama,N,0.3,
Parsons Airways Northern,\N,,FAP,,Canada,N,0.3,
Pascan Aviation,\N,,PSC,PASCAN,Canada,N,0.3,
Passaredo Transportes Aereos,\N,,PTB,PASSAREDO,Brazil,Y,0.3,
Patria Cargas Aereas,\N,,PTC,PATRIA,Argentina,N,0.3,
Patriot Aviation Limited,\N,,BYT,BYTE,United Kingdom,N,0.3,
Patterson Aviation Company,\N,,ETL,ENTEL,United States,N,0.3,
Pawan Hans,\N,,PHE,PAWAN HANS,India,N,0.3,
Payam Air,\N,,IRP,PAYAMAIR,Iran,N,0.3,
Peach Air,\N,,KGC,GOLDCREST,United Kingdom,N,0.3,
Pearl Air,\N,,PRL,PEARL LINE,Pakistan,N,0.3,
Pearl Air Services,\N,,PBY,PEARL SERVICES,Uganda,N,0.3,
Pearl Airways,\N,HP,HPA,PEARL AIRWAYS,Haiti,N,0.3,
